PATH1	DURATION1	PATH2	DURATION2	OFFSET	TRANSCRIPT
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0112.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0112.wav	1.328	0.402	cash
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0160.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0160.wav	1.08575	0.12925	yankee
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0214.wav	3.3	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0214.wav	2.75	0	Help celebrate your brother's success
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0203.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0203.wav	1.7700625	0.2199375	sheet
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0049.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0049.wav	1.3564375	0.2185625	geese
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0137.wav	4.35	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0137.wav	3.300125	0.144875	Critical equipment needs proper maintenance.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0184.wav	3.3	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0184.wav	2.3094375	0.2305625	We bought a brown chair.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0035.wav	1.2	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0035.wav	1.1129375	0.4870625	bread
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0053.wav	2.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0053.wav	2.345	-0.1068125	rise
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0212.wav	0.6450625	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0212.wav	0.6450625	0	It's about
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0126.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0126.wav	1.043125	0.121875	in
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0116.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0116.wav	0.9305	0.3445	rest
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0128.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0128.wav	1.3199375	0.1500625	rock
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0136.wav	4.35	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0136.wav	3.419375	0.120625	Young people participate in athletic activities.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0006.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0006.wav	1.47675	0.35325	nice
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0166.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0166.wav	1.405	-0.010125	fed
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0073.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0073.wav	1.314	0.141	walk
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0133.wav	3.6	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0133.wav	2.6295625	0.1704375	The prospects of cupping
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0183.wav	3.6	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0183.wav	2.7603125	0.1946875	Some prefer the traditional steel kind.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0157.wav	1.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0157.wav	0.94925	0.24575	dress
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0179.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0179.wav	2.4054375	0.1995625	dice
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0100.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0100.wav	1.0628125	0.5071875	sew
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0174.wav	2.85	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0174.wav	1.8945	0.2005	You want him to do well.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0063.wav	2.85	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0063.wav	2.712125	0.097875	Some hotels are available nearby.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0055.wav	4.05	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0055.wav	3.6914375	0.0085625	The results were very disappointing.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0200.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0200.wav	1.06475	0.2553125	no
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0114.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0114.wav	1.624875	0.055125	goat
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0093.wav	1.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0093.wav	1.3000625	-0.0654375	papa
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0148.wav	0.15	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0148.wav	0.4851875	0.409875	shoot
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0106.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0106.wav	1.439625	0.2504375	zulu
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0061.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0061.wav	1.565	-0.0860625	fork
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0192.wav	4.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0192.wav	4.167625	0.282375	She wore warm, fleecy, woolen overalls.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0002.wav	0.5300625	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0002.wav	0.1591875	0.370875	xxx
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0151.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0151.wav	1.4459375	0.269125	ray
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0084.wav	4.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0084.wav	4.73	-0.0565	There was only one decision to be made.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0074.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0074.wav	1.1863125	0.1536875	at
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0213.wav	8.85	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0213.wav	7.55	0	input/images/story_starters_22.jpg
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0085.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0085.wav	1.1981875	0.101875	glitter
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0018.wav	2.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0018.wav	1.7904375	0.3945625	one
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0196.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0196.wav	1.663375	0.131625	side
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0190.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0190.wav	1.9708125	0.2391875	She wore a she
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0095.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0095.wav	1.2925	0.0825	heart
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0047.wav	8.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0047.wav	7.054375	0.345625	It also provides for funds to clear slums and help colleges build dormitories.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0110.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0110.wav	1.3648125	0.4651875	nice
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0208.wav	1.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0208.wav	1.113625	0.181375	him
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0161.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0161.wav	1.294875	0.020125	sip
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0042.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0042.wav	1.5351875	0.3798125	mill
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0036.wav	5.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0036.wav	4.1725625	0.3374375	bird
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0164.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0164.wav	1.4148125	0.06525	sing
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0087.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0087.wav	1.278375	0.191625	neat
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0189.wav	1.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0189.wav	1.159625	0.315375	spit
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0173.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0173.wav	1.2863125	0.1636875	red
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0162.wav	3.9009375	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0162.wav	3.1939375	0.0560625	Night after night, they received annoying phone calls.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0150.wav	15.6	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0150.wav	15.336875	0.108125	input/images/story_starters_3.jpg
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0104.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0104.wav	1.3105	0.3295625	rock
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0152.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0152.wav	1.4585	0.0665	lock
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0045.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0045.wav	1.345125	0.3149375	fed
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0105.wav	3.15	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0105.wav	2.4728125	0.1721875	You can ride stagecoach.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0111.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0111.wav	1.056	0.324	shred
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0194.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0194.wav	1.55075	0.42425	hotel
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0138.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0138.wav	1.4410625	0.1989375	slicker
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0009.wav	4.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0009.wav	3.658375	0.356625	Travel is about the only leisure we have.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0027.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0027.wav	1.98925	0.36075	back
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0064.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0064.wav	1.4954375	0.0395625	rid
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0068.wav	1.05	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0068.wav	1.1339375	0.0110625	and
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0022.wav	4.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0022.wav	3.5084375	0.5115625	She doesn't like it to have
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0123.wav	5.7	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0123.wav	4.759875	0.380125	Nobody really expects to evacuate.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0013.wav	2.85	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0013.wav	1.859	0.461	geese
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0202.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0202.wav	1.2814375	0.2885625	uniform
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0120.wav	1.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0120.wav	1.0793125	0.2606875	sort
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0078.wav	1.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0078.wav	1.609625	0.130375	three
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0153.wav	7.35	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0153.wav	6.8163125	0.2286875	He further proposed grants of an unspecified sum for experimental hospitals.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0144.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0144.wav	1.57275	0.00725	bill
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0171.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0171.wav	1.262375	0.2626875	hill
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0021.wav	3.6	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0021.wav	2.95825	0.501875	sight
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0017.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0017.wav	1.6148125	0.4751875	sierra
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0210.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0210.wav	1.26	0	sell
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0134.wav	6.3	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0134.wav	5.84825	0.1218125	The prospect of cutting back spending is an unpleasant one for any governor.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0118.wav	4.2	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0118.wav	3.636375	0.373625	He is definitely a notch above us.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0186.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0186.wav	1.9411875	0.0988125	goose
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0193.wav	1.09	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0193.wav	0.751875	0.338125	hotel
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0071.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0071.wav	1.25125	0.1838125	tort
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0037.wav	3.75	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0037.wav	3.0258125	0.3241875	bird
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0048.wav	4.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0048.wav	3.902625	0.4124375	In fact our whole defensive unit did a good job.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0034.wav	2.55	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0034.wav	1.62075	0.49925	dress
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0197.wav	3.6	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0197.wav	2.8585625	0.1564375	Being able to dance can help too.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0122.wav	4.05	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0122.wav	2.999	0.461	Nobody really expects to evacuate.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0187.wav	1.35	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0187.wav	1.0903125	0.3846875	He
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0170.wav	1.8	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0170.wav	1.153125	0.0869375	leak
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0182.wav	4.95	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0182.wav	4.2301875	0.3048125	He played basketball there while working toward a law degree.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0046.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0046.wav	1.4128125	0.31225	nice
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0094.wav	2.4	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0094.wav	1.475	-0.0275625	heart
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0025.wav	4.5	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0025.wav	4.0170625	0.6579375	White-capped waves covered the entire bay.
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0185.wav	1.65	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0185.wav	0.9808125	0.2691875	goose
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0051.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0051.wav	1.1485625	0.4564375	court
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0163.wav	2.1	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0163.wav	1.2490625	0.0559375	knot
/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_arrayMic/0057.wav	2.25	/home/shubham/TensorFlowASR/data/F/F03/Session3/wav_headMic/0057.wav	1.865	-0.03275	said
